OM	w
0.270673853	-1.150547463
0.270678188	-1.154877741
0.270682523	-1.159208019
0.270686858	-1.163538297
0.270691193	-1.167868575
0.270695529	-1.172198853
0.270699864	-1.176529131
0.271448390	-0.635239553
0.271452725	-0.639569831
0.271457060	-0.643900109
0.271461395	-0.648230387
0.271465730	-0.652560665
0.271470065	-0.656890943
0.271474401	-0.661221221
0.271478736	-0.665551499
0.271483071	-0.669881777
0.271487406	-0.674212055
0.271491741	-0.678542334
0.271496076	-0.682872612
0.271500411	-0.687202890
0.271504746	-0.691533168
0.271509081	-0.695863446
0.271513416	-0.700193724
0.271517752	-0.704524002
0.271522087	-0.708854280
0.271526422	-0.713184558
0.271530757	-0.717514836
0.271535092	-0.721845115
0.271539427	-0.726175393
0.271543762	-0.730505671
0.271548097	-0.734835949
0.271552432	-0.739166227
0.271556767	-0.743496505
0.271561102	-0.747826783
0.271565438	-0.752157061
0.271569773	-0.756487339
0.271574108	-0.760817617
0.271578443	-0.765147895
0.271582778	-0.769478174
0.271587113	-0.773808452
0.271591448	-0.778138730
0.271595783	-0.782469008
0.271600118	-0.786799286
0.271604453	-0.791129564
0.271608789	-0.795459842
0.271613124	-0.799790120
0.271617459	-0.804120398
0.271621794	-0.808450676
0.271626129	-0.812780955
0.271630464	-0.817111233
0.271634799	-0.821441511
0.271639134	-0.825771789
0.271643469	-0.830102067
0.271647804	-0.834432345
0.271652139	-0.838762623
0.271656475	-0.843092901
0.271660810	-0.847423179
0.271665145	-0.851753457
0.271669480	-0.856083735
0.271673815	-0.860414014
0.271678150	-0.864744292
0.271682485	-0.869074570
0.271686820	-0.873404848
0.271691155	-0.877735126
0.271695490	-0.882065404
0.271699826	-0.886395682
0.271704161	-0.890725960
0.271708496	-0.895056238
0.271712831	-0.899386516
0.271717166	-0.903716795
0.271721501	-0.908047073
0.271725836	-0.912377351
0.271730171	-0.916707629
0.271734506	-0.921037907
0.271738841	-0.925368185
0.271743176	-0.929698463
0.271747512	-0.934028741
0.271751847	-0.938359019
0.271756182	-0.942689297
0.271760517	-0.947019576
0.271764852	-0.951349854
0.271769187	-0.955680132
0.271773522	-0.960010410
0.271777857	-0.964340688
0.271782192	-0.968670966
0.271786527	-0.973001244
0.271790862	-0.977331522
0.271795198	-0.981661800
0.271799533	-0.985992078
0.271803868	-0.990322356
0.271808203	-0.994652635
0.271812538	-0.998982913
0.271816873	-1.003313191
0.271821208	-1.007643469
0.271825543	-1.011973747
0.271829878	-1.016304025
0.271834213	-1.020634303
0.271838549	-1.024964581
0.271842884	-1.029294859
0.271847219	-1.033625137
0.271851554	-1.037955416
0.271855889	-1.042285694
0.271860224	-1.046615972
0.271864559	-1.050946250
0.271868894	-1.055276528
0.271873229	-1.059606806
0.271877564	-1.063937084
0.271881899	-1.068267362
0.271886235	-1.072597640
0.271890570	-1.076927918
0.271894905	-1.081258196
0.271899240	-1.085588475
0.271903575	-1.089918753
0.271907910	-1.094249031
0.271912245	-1.098579309
0.271916580	-1.102909587
0.271920915	-1.107239865
0.271925250	-1.111570143
0.271929586	-1.115900421
0.271933921	-1.120230699
0.271938256	-1.124560977
0.271942591	-1.128891256
0.271946926	-1.133221534
0.271951261	-1.137551812
0.271955596	-1.141882090
0.271959931	-1.146212368
0.271964266	-1.150542646
0.271968601	-1.154872924
0.271972936	-1.159203202
0.271977272	-1.163533480
0.271981607	-1.167863758
0.271985942	-1.172194036
0.271990277	-1.176524315
0.271994612	-1.180854593
0.271998947	-1.185184871
0.272743138	-0.639565014
0.272747473	-0.643895292
0.272751809	-0.648225570
0.272756144	-0.652555848
0.272760479	-0.656886126
0.272764814	-0.661216404
0.272769149	-0.665546683
0.272773484	-0.669876961
0.272777819	-0.674207239
0.272782154	-0.678537517
0.272786489	-0.682867795
0.272790824	-0.687198073
0.272795159	-0.691528351
0.272799495	-0.695858629
0.272803830	-0.700188907
0.272808165	-0.704519185
0.272812500	-0.708849463
0.272816835	-0.713179742
0.272821170	-0.717510020
0.272825505	-0.721840298
0.272829840	-0.726170576
0.272834175	-0.730500854
0.272838510	-0.734831132
0.272842846	-0.739161410
0.272847181	-0.743491688
0.272851516	-0.747821966
0.272855851	-0.752152244
0.272860186	-0.756482523
0.272864521	-0.760812801
0.272868856	-0.765143079
0.272873191	-0.769473357
0.272877526	-0.773803635
0.272881861	-0.778133913
0.272886196	-0.782464191
0.272890532	-0.786794469
0.272894867	-0.791124747
0.272899202	-0.795455025
0.272903537	-0.799785303
0.272907872	-0.804115582
0.272912207	-0.808445860
0.272916542	-0.812776138
0.272920877	-0.817106416
0.272925212	-0.821436694
0.272929547	-0.825766972
0.272933883	-0.830097250
0.272938218	-0.834427528
0.272942553	-0.838757806
0.272946888	-0.843088084
0.272951223	-0.847418363
0.272955558	-0.851748641
0.272959893	-0.856078919
0.272964228	-0.860409197
0.272968563	-0.864739475
0.272972898	-0.869069753
0.272977233	-0.873400031
0.272981569	-0.877730309
0.272985904	-0.882060587
0.272990239	-0.886390865
0.272994574	-0.890721143
0.272998909	-0.895051422
0.273003244	-0.899381700
0.273007579	-0.903711978
0.273011914	-0.908042256
0.273016249	-0.912372534
0.273020584	-0.916702812
0.273024919	-0.921033090
0.273029255	-0.925363368
0.273033590	-0.929693646
0.273037925	-0.934023924
0.273042260	-0.938354203
0.273046595	-0.942684481
0.273050930	-0.947014759
0.273055265	-0.951345037
0.273059600	-0.955675315
0.273063935	-0.960005593
0.273068270	-0.964335871
0.273072606	-0.968666149
0.273076941	-0.972996427
0.273081276	-0.977326705
0.273085611	-0.981656983
0.273089946	-0.985987262
0.273094281	-0.990317540
0.273098616	-0.994647818
0.273102951	-0.998978096
0.273107286	-1.003308374
0.273111621	-1.007638652
0.273115956	-1.011968930
0.273120292	-1.016299208
0.273124627	-1.020629486
0.273128962	-1.024959764
0.273133297	-1.029290043
0.273137632	-1.033620321
0.273141967	-1.037950599
0.273146302	-1.042280877
0.273150637	-1.046611155
0.273154972	-1.050941433
0.273159307	-1.055271711
0.273163643	-1.059601989
0.273167978	-1.063932267
0.273172313	-1.068262545
0.273176648	-1.072592824
0.273180983	-1.076923102
0.273185318	-1.081253380
0.273189653	-1.085583658
0.273193988	-1.089913936
0.273198323	-1.094244214
0.273202658	-1.098574492
0.273206993	-1.102904770
0.273211329	-1.107235048
0.273215664	-1.111565326
0.273219999	-1.115895604
0.273224334	-1.120225883
0.273228669	-1.124556161
0.273233004	-1.128886439
0.273237339	-1.133216717
0.273241674	-1.137546995
0.273246009	-1.141877273
0.273250344	-1.146207551
0.273254680	-1.150537829
0.273259015	-1.154868107
0.273263350	-1.159198385
0.273267685	-1.163528664
0.273272020	-1.167858942
0.273276355	-1.172189220
0.273280690	-1.176519498
0.273285025	-1.180849776
0.273289360	-1.185180054
0.273293695	-1.189510332
0.273298030	-1.193840610
0.274033552	-0.639560197
0.274037887	-0.643890475
0.274042222	-0.648220753
0.274046557	-0.652551031
0.274050892	-0.656881310
0.274055227	-0.661211588
0.274059562	-0.665541866
0.274063897	-0.669872144
0.274068232	-0.674202422
0.274072567	-0.678532700
0.274076903	-0.682862978
0.274081238	-0.687193256
0.274085573	-0.691523534
0.274089908	-0.695853812
0.274094243	-0.700184091
0.274098578	-0.704514369
0.274102913	-0.708844647
0.274107248	-0.713174925
0.274111583	-0.717505203
0.274115918	-0.721835481
0.274120253	-0.726165759
0.274124589	-0.730496037
0.274128924	-0.734826315
0.274133259	-0.739156593
0.274137594	-0.743486871
0.274141929	-0.747817150
0.274146264	-0.752147428
0.274150599	-0.756477706
0.274154934	-0.760807984
0.274159269	-0.765138262
0.274163604	-0.769468540
0.274167940	-0.773798818
0.274172275	-0.778129096
0.274176610	-0.782459374
0.274180945	-0.786789652
0.274185280	-0.791119931
0.274189615	-0.795450209
0.274193950	-0.799780487
0.274198285	-0.804110765
0.274202620	-0.808441043
0.274206955	-0.812771321
0.274211290	-0.817101599
0.274215626	-0.821431877
0.274219961	-0.825762155
0.274224296	-0.830092433
0.274228631	-0.834422711
0.274232966	-0.838752990
0.274237301	-0.843083268
0.274241636	-0.847413546
0.274245971	-0.851743824
0.274250306	-0.856074102
0.274254641	-0.860404380
0.274258977	-0.864734658
0.274263312	-0.869064936
0.274267647	-0.873395214
0.274271982	-0.877725492
0.274276317	-0.882055771
0.274280652	-0.886386049
0.274284987	-0.890716327
0.274289322	-0.895046605
0.274293657	-0.899376883
0.274297992	-0.903707161
0.274302327	-0.908037439
0.274306663	-0.912367717
0.274310998	-0.916697995
0.274315333	-0.921028273
0.274319668	-0.925358551
0.274324003	-0.929688830
0.274328338	-0.934019108
0.274332673	-0.938349386
0.274337008	-0.942679664
0.274341343	-0.947009942
0.274345678	-0.951340220
0.274350013	-0.955670498
0.274354349	-0.960000776
0.274358684	-0.964331054
0.274363019	-0.968661332
0.274367354	-0.972991611
0.274371689	-0.977321889
0.274376024	-0.981652167
0.274380359	-0.985982445
0.274384694	-0.990312723
0.274389029	-0.994643001
0.274393364	-0.998973279
0.274397700	-1.003303557
0.274402035	-1.007633835
0.274406370	-1.011964113
0.274410705	-1.016294391
0.274415040	-1.020624670
0.274419375	-1.024954948
0.274423710	-1.029285226
0.274428045	-1.033615504
0.274432380	-1.037945782
0.274436715	-1.042276060
0.274441050	-1.046606338
0.274445386	-1.050936616
0.274449721	-1.055266894
0.274454056	-1.059597172
0.274458391	-1.063927451
0.274462726	-1.068257729
0.274467061	-1.072588007
0.274471396	-1.076918285
0.274475731	-1.081248563
0.274480066	-1.085578841
0.274484401	-1.089909119
0.274488737	-1.094239397
0.274493072	-1.098569675
0.274497407	-1.102899953
0.274501742	-1.107230231
0.274506077	-1.111560510
0.274510412	-1.115890788
0.274514747	-1.120221066
0.274519082	-1.124551344
0.274523417	-1.128881622
0.274527752	-1.133211900
0.274532087	-1.137542178
0.274536423	-1.141872456
0.274540758	-1.146202734
0.274545093	-1.150533012
0.274549428	-1.154863291
0.274553763	-1.159193569
0.274558098	-1.163523847
0.274562433	-1.167854125
0.274566768	-1.172184403
0.274571103	-1.176514681
0.274575438	-1.180844959
0.274579774	-1.185175237
0.274584109	-1.189505515
0.274588444	-1.193835793
0.274592779	-1.198166072
0.275328300	-0.643885658
0.275332635	-0.648215937
0.275336970	-0.652546215
0.275341305	-0.656876493
0.275345640	-0.661206771
0.275349975	-0.665537049
0.275354310	-0.669867327
0.275358646	-0.674197605
0.275362981	-0.678527883
0.275367316	-0.682858161
0.275371651	-0.687188439
0.275375986	-0.691518718
0.275380321	-0.695848996
0.275384656	-0.700179274
0.275388991	-0.704509552
0.275393326	-0.708839830
0.275397661	-0.713170108
0.275401997	-0.717500386
0.275406332	-0.721830664
0.275410667	-0.726160942
0.275415002	-0.730491220
0.275419337	-0.734821498
0.275423672	-0.739151777
0.275428007	-0.743482055
0.275432342	-0.747812333
0.275436677	-0.752142611
0.275441012	-0.756472889
0.275445347	-0.760803167
0.275449683	-0.765133445
0.275454018	-0.769463723
0.275458353	-0.773794001
0.275462688	-0.778124279
0.275467023	-0.782454558
0.275471358	-0.786784836
0.275475693	-0.791115114
0.275480028	-0.795445392
0.275484363	-0.799775670
0.275488698	-0.804105948
0.275493034	-0.808436226
0.275497369	-0.812766504
0.275501704	-0.817096782
0.275506039	-0.821427060
0.275510374	-0.825757339
0.275514709	-0.830087617
0.275519044	-0.834417895
0.275523379	-0.838748173
0.275527714	-0.843078451
0.275532049	-0.847408729
0.275536384	-0.851739007
0.275540720	-0.856069285
0.275545055	-0.860399563
0.275549390	-0.864729841
0.275553725	-0.869060119
0.275558060	-0.873390398
0.275562395	-0.877720676
0.275566730	-0.882050954
0.275571065	-0.886381232
0.275575400	-0.890711510
0.275579735	-0.895041788
0.275584071	-0.899372066
0.275588406	-0.903702344
0.275592741	-0.908032622
0.275597076	-0.912362900
0.275601411	-0.916693179
0.275605746	-0.921023457
0.275610081	-0.925353735
0.275614416	-0.929684013
0.275618751	-0.934014291
0.275623086	-0.938344569
0.275627421	-0.942674847
0.275631757	-0.947005125
0.275636092	-0.951335403
0.275640427	-0.955665681
0.275644762	-0.959995959
0.275649097	-0.964326238
0.275653432	-0.968656516
0.275657767	-0.972986794
0.275662102	-0.977317072
0.275666437	-0.981647350
0.275670772	-0.985977628
0.275675107	-0.990307906
0.275679443	-0.994638184
0.275683778	-0.998968462
0.275688113	-1.003298740
0.275692448	-1.007629019
0.275696783	-1.011959297
0.275701118	-1.016289575
0.275705453	-1.020619853
0.275709788	-1.024950131
0.275714123	-1.029280409
0.275718458	-1.033610687
0.275722794	-1.037940965
0.275727129	-1.042271243
0.275731464	-1.046601521
0.275735799	-1.050931799
0.275740134	-1.055262078
0.275744469	-1.059592356
0.275748804	-1.063922634
0.275753139	-1.068252912
0.275757474	-1.072583190
0.275761809	-1.076913468
0.275766144	-1.081243746
0.275770480	-1.085574024
0.275774815	-1.089904302
0.275779150	-1.094234580
0.275783485	-1.098564859
0.275787820	-1.102895137
0.275792155	-1.107225415
0.275796490	-1.111555693
0.275800825	-1.115885971
0.275805160	-1.120216249
0.275809495	-1.124546527
0.275813831	-1.128876805
0.275818166	-1.133207083
0.275822501	-1.137537361
0.275826836	-1.141867639
0.275831171	-1.146197918
0.275835506	-1.150528196
0.275839841	-1.154858474
0.275844176	-1.159188752
0.275848511	-1.163519030
0.275852846	-1.167849308
0.275857181	-1.172179586
0.275861517	-1.176509864
0.275865852	-1.180840142
0.275870187	-1.185170420
0.275874522	-1.189500699
0.275878857	-1.193830977
0.275883192	-1.198161255
0.275887527	-1.202491533
0.275891862	-1.206821811
0.276623048	-0.648211120
0.276627383	-0.652541398
0.276631718	-0.656871676
0.276636054	-0.661201954
0.276640389	-0.665532232
0.276644724	-0.669862510
0.276649059	-0.674192788
0.276653394	-0.678523066
0.276657729	-0.682853345
0.276662064	-0.687183623
0.276666399	-0.691513901
0.276670734	-0.695844179
0.276675069	-0.700174457
0.276679404	-0.704504735
0.276683740	-0.708835013
0.276688075	-0.713165291
0.276692410	-0.717495569
0.276696745	-0.721825847
0.276701080	-0.726156126
0.276705415	-0.730486404
0.276709750	-0.734816682
0.276714085	-0.739146960
0.276718420	-0.743477238
0.276722755	-0.747807516
0.276727091	-0.752137794
0.276731426	-0.756468072
0.276735761	-0.760798350
0.276740096	-0.765128628
0.276744431	-0.769458906
0.276748766	-0.773789185
0.276753101	-0.778119463
0.276757436	-0.782449741
0.276761771	-0.786780019
0.276766106	-0.791110297
0.276770441	-0.795440575
0.276774777	-0.799770853
0.276779112	-0.804101131
0.276783447	-0.808431409
0.276787782	-0.812761687
0.276792117	-0.817091966
0.276796452	-0.821422244
0.276800787	-0.825752522
0.276805122	-0.830082800
0.276809457	-0.834413078
0.276813792	-0.838743356
0.276818128	-0.843073634
0.276822463	-0.847403912
0.276826798	-0.851734190
0.276831133	-0.856064468
0.276835468	-0.860394747
0.276839803	-0.864725025
0.276844138	-0.869055303
0.276848473	-0.873385581
0.276852808	-0.877715859
0.276857143	-0.882046137
0.276861478	-0.886376415
0.276865814	-0.890706693
0.276870149	-0.895036971
0.276874484	-0.899367249
0.276878819	-0.903697527
0.276883154	-0.908027806
0.276887489	-0.912358084
0.276891824	-0.916688362
0.276896159	-0.921018640
0.276900494	-0.925348918
0.276904829	-0.929679196
0.276909164	-0.934009474
0.276913500	-0.938339752
0.276917835	-0.942670030
0.276922170	-0.947000308
0.276926505	-0.951330587
0.276930840	-0.955660865
0.276935175	-0.959991143
0.276939510	-0.964321421
0.276943845	-0.968651699
0.276948180	-0.972981977
0.276952515	-0.977312255
0.276956851	-0.981642533
0.276961186	-0.985972811
0.276965521	-0.990303089
0.276969856	-0.994633367
0.276974191	-0.998963646
0.276978526	-1.003293924
0.276982861	-1.007624202
0.276987196	-1.011954480
0.276991531	-1.016284758
0.276995866	-1.020615036
0.277000201	-1.024945314
0.277004537	-1.029275592
0.277008872	-1.033605870
0.277013207	-1.037936148
0.277017542	-1.042266427
0.277021877	-1.046596705
0.277026212	-1.050926983
0.277030547	-1.055257261
0.277034882	-1.059587539
0.277039217	-1.063917817
0.277043552	-1.068248095
0.277047888	-1.072578373
0.277052223	-1.076908651
0.277056558	-1.081238929
0.277060893	-1.085569207
0.277065228	-1.089899486
0.277069563	-1.094229764
0.277073898	-1.098560042
0.277078233	-1.102890320
0.277082568	-1.107220598
0.277086903	-1.111550876
0.277091238	-1.115881154
0.277095574	-1.120211432
0.277099909	-1.124541710
0.277104244	-1.128871988
0.277108579	-1.133202267
0.277112914	-1.137532545
0.277117249	-1.141862823
0.277121584	-1.146193101
0.277125919	-1.150523379
0.277130254	-1.154853657
0.277134589	-1.159183935
0.277138925	-1.163514213
0.277143260	-1.167844491
0.277147595	-1.172174769
0.277151930	-1.176505047
0.277156265	-1.180835326
0.277160600	-1.185165604
0.277164935	-1.189495882
0.277169270	-1.193826160
0.277173605	-1.198156438
0.277177940	-1.202486716
0.277182275	-1.206816994
0.277186611	-1.211147272
0.277917797	-0.652536581
0.277922132	-0.656866859
0.277926467	-0.661197137
0.277930802	-0.665527415
0.277935137	-0.669857694
0.277939472	-0.674187972
0.277943807	-0.678518250
0.277948142	-0.682848528
0.277952477	-0.687178806
0.277956812	-0.691509084
0.277961148	-0.695839362
0.277965483	-0.700169640
0.277969818	-0.704499918
0.277974153	-0.708830196
0.277978488	-0.713160474
0.277982823	-0.717490753
0.277987158	-0.721821031
0.277991493	-0.726151309
0.277995828	-0.730481587
0.278000163	-0.734811865
0.278004498	-0.739142143
0.278008834	-0.743472421
0.278013169	-0.747802699
0.278017504	-0.752132977
0.278021839	-0.756463255
0.278026174	-0.760793534
0.278030509	-0.765123812
0.278034844	-0.769454090
0.278039179	-0.773784368
0.278043514	-0.778114646
0.278047849	-0.782444924
0.278052185	-0.786775202
0.278056520	-0.791105480
0.278060855	-0.795435758
0.278065190	-0.799766036
0.278069525	-0.804096314
0.278073860	-0.808426593
0.278078195	-0.812756871
0.278082530	-0.817087149
0.278086865	-0.821417427
0.278091200	-0.825747705
0.278095535	-0.830077983
0.278099871	-0.834408261
0.278104206	-0.838738539
0.278108541	-0.843068817
0.278112876	-0.847399095
0.278117211	-0.851729374
0.278121546	-0.856059652
0.278125881	-0.860389930
0.278130216	-0.864720208
0.278134551	-0.869050486
0.278138886	-0.873380764
0.278143222	-0.877711042
0.278147557	-0.882041320
0.278151892	-0.886371598
0.278156227	-0.890701876
0.278160562	-0.895032154
0.278164897	-0.899362433
0.278169232	-0.903692711
0.278173567	-0.908022989
0.278177902	-0.912353267
0.278182237	-0.916683545
0.278186572	-0.921013823
0.278190908	-0.925344101
0.278195243	-0.929674379
0.278199578	-0.934004657
0.278203913	-0.938334935
0.278208248	-0.942665214
0.278212583	-0.946995492
0.278216918	-0.951325770
0.278221253	-0.955656048
0.278225588	-0.959986326
0.278229923	-0.964316604
0.278234258	-0.968646882
0.278238594	-0.972977160
0.278242929	-0.977307438
0.278247264	-0.981637716
0.278251599	-0.985967995
0.278255934	-0.990298273
0.278260269	-0.994628551
0.278264604	-0.998958829
0.278268939	-1.003289107
0.278273274	-1.007619385
0.278277609	-1.011949663
0.278281945	-1.016279941
0.278286280	-1.020610219
0.278290615	-1.024940497
0.278294950	-1.029270775
0.278299285	-1.033601054
0.278303620	-1.037931332
0.278307955	-1.042261610
0.278312290	-1.046591888
0.278316625	-1.050922166
0.278320960	-1.055252444
0.278325295	-1.059582722
0.278329631	-1.063913000
0.278333966	-1.068243278
0.278338301	-1.072573556
0.278342636	-1.076903835
0.278346971	-1.081234113
0.278351306	-1.085564391
0.278355641	-1.089894669
0.278359976	-1.094224947
0.278364311	-1.098555225
0.278368646	-1.102885503
0.278372982	-1.107215781
0.278377317	-1.111546059
0.278381652	-1.115876337
0.278385987	-1.120206615
0.278390322	-1.124536894
0.278394657	-1.128867172
0.278398992	-1.133197450
0.278403327	-1.137527728
0.278407662	-1.141858006
0.278411997	-1.146188284
0.278416332	-1.150518562
0.278420668	-1.154848840
0.278425003	-1.159179118
0.278429338	-1.163509396
0.278433673	-1.167839675
0.278438008	-1.172169953
0.278442343	-1.176500231
0.278446678	-1.180830509
0.278451013	-1.185160787
0.278455348	-1.189491065
0.278459683	-1.193821343
0.278464019	-1.198151621
0.278468354	-1.202481899
0.278472689	-1.206812177
0.278477024	-1.211142455
0.278481359	-1.215472734
0.278485694	-1.219803012
0.279208210	-0.652531764
0.279212545	-0.656862042
0.279216880	-0.661192321
0.279221215	-0.665522599
0.279225550	-0.669852877
0.279229885	-0.674183155
0.279234220	-0.678513433
0.279238555	-0.682843711
0.279242891	-0.687173989
0.279247226	-0.691504267
0.279251561	-0.695834545
0.279255896	-0.700164823
0.279260231	-0.704495102
0.279264566	-0.708825380
0.279268901	-0.713155658
0.279273236	-0.717485936
0.279277571	-0.721816214
0.279281906	-0.726146492
0.279286242	-0.730476770
0.279290577	-0.734807048
0.279294912	-0.739137326
0.279299247	-0.743467604
0.279303582	-0.747797882
0.279307917	-0.752128161
0.279312252	-0.756458439
0.279316587	-0.760788717
0.279320922	-0.765118995
0.279325257	-0.769449273
0.279329592	-0.773779551
0.279333928	-0.778109829
0.279338263	-0.782440107
0.279342598	-0.786770385
0.279346933	-0.791100663
0.279351268	-0.795430942
0.279355603	-0.799761220
0.279359938	-0.804091498
0.279364273	-0.808421776
0.279368608	-0.812752054
0.279372943	-0.817082332
0.279377279	-0.821412610
0.279381614	-0.825742888
0.279385949	-0.830073166
0.279390284	-0.834403444
0.279394619	-0.838733722
0.279398954	-0.843064001
0.279403289	-0.847394279
0.279407624	-0.851724557
0.279411959	-0.856054835
0.279416294	-0.860385113
0.279420629	-0.864715391
0.279424965	-0.869045669
0.279429300	-0.873375947
0.279433635	-0.877706225
0.279437970	-0.882036503
0.279442305	-0.886366782
0.279446640	-0.890697060
0.279450975	-0.895027338
0.279455310	-0.899357616
0.279459645	-0.903687894
0.279463980	-0.908018172
0.279468316	-0.912348450
0.279472651	-0.916678728
0.279476986	-0.921009006
0.279481321	-0.925339284
0.279485656	-0.929669562
0.279489991	-0.933999841
0.279494326	-0.938330119
0.279498661	-0.942660397
0.279502996	-0.946990675
0.279507331	-0.951320953
0.279511666	-0.955651231
0.279516002	-0.959981509
0.279520337	-0.964311787
0.279524672	-0.968642065
0.279529007	-0.972972343
0.279533342	-0.977302622
0.279537677	-0.981632900
0.279542012	-0.985963178
0.279546347	-0.990293456
0.279550682	-0.994623734
0.279555017	-0.998954012
0.279559352	-1.003284290
0.279563688	-1.007614568
0.279568023	-1.011944846
0.279572358	-1.016275124
0.279576693	-1.020605402
0.279581028	-1.024935681
0.279585363	-1.029265959
0.279589698	-1.033596237
0.279594033	-1.037926515
0.279598368	-1.042256793
0.279602703	-1.046587071
0.279607039	-1.050917349
0.279611374	-1.055247627
0.279615709	-1.059577905
0.279620044	-1.063908183
0.279624379	-1.068238462
0.279628714	-1.072568740
0.279633049	-1.076899018
0.279637384	-1.081229296
0.279641719	-1.085559574
0.279646054	-1.089889852
0.279650389	-1.094220130
0.279654725	-1.098550408
0.279659060	-1.102880686
0.279663395	-1.107210964
0.279667730	-1.111541243
0.279672065	-1.115871521
0.279676400	-1.120201799
0.279680735	-1.124532077
0.279685070	-1.128862355
0.279689405	-1.133192633
0.279693740	-1.137522911
0.279698076	-1.141853189
0.279702411	-1.146183467
0.279706746	-1.150513745
0.279711081	-1.154844023
0.279715416	-1.159174302
0.279719751	-1.163504580
0.279724086	-1.167834858
0.279728421	-1.172165136
0.279732756	-1.176495414
0.279737091	-1.180825692
0.279741426	-1.185155970
0.279745762	-1.189486248
0.279750097	-1.193816526
0.279754432	-1.198146804
0.279758767	-1.202477083
0.279763102	-1.206807361
0.279767437	-1.211137639
0.279771772	-1.215467917
0.279776107	-1.219798195
0.279780442	-1.224128473
0.280502958	-0.656857226
0.280507293	-0.661187504
0.280511628	-0.665517782
0.280515963	-0.669848060
0.280520299	-0.674178338
0.280524634	-0.678508616
0.280528969	-0.682838894
0.280533304	-0.687169172
0.280537639	-0.691499450
0.280541974	-0.695829729
0.280546309	-0.700160007
0.280550644	-0.704490285
0.280554979	-0.708820563
0.280559314	-0.713150841
0.280563649	-0.717481119
0.280567985	-0.721811397
0.280572320	-0.726141675
0.280576655	-0.730471953
0.280580990	-0.734802231
0.280585325	-0.739132510
0.280589660	-0.743462788
0.280593995	-0.747793066
0.280598330	-0.752123344
0.280602665	-0.756453622
0.280607000	-0.760783900
0.280611336	-0.765114178
0.280615671	-0.769444456
0.280620006	-0.773774734
0.280624341	-0.778105012
0.280628676	-0.782435290
0.280633011	-0.786765569
0.280637346	-0.791095847
0.280641681	-0.795426125
0.280646016	-0.799756403
0.280650351	-0.804086681
0.280654686	-0.808416959
0.280659022	-0.812747237
0.280663357	-0.817077515
0.280667692	-0.821407793
0.280672027	-0.825738071
0.280676362	-0.830068350
0.280680697	-0.834398628
0.280685032	-0.838728906
0.280689367	-0.843059184
0.280693702	-0.847389462
0.280698037	-0.851719740
0.280702373	-0.856050018
0.280706708	-0.860380296
0.280711043	-0.864710574
0.280715378	-0.869040852
0.280719713	-0.873371130
0.280724048	-0.877701409
0.280728383	-0.882031687
0.280732718	-0.886361965
0.280737053	-0.890692243
0.280741388	-0.895022521
0.280745723	-0.899352799
0.280750059	-0.903683077
0.280754394	-0.908013355
0.280758729	-0.912343633
0.280763064	-0.916673911
0.280767399	-0.921004190
0.280771734	-0.925334468
0.280776069	-0.929664746
0.280780404	-0.933995024
0.280784739	-0.938325302
0.280789074	-0.942655580
0.280793410	-0.946985858
0.280797745	-0.951316136
0.280802080	-0.955646414
0.280806415	-0.959976692
0.280810750	-0.964306970
0.280815085	-0.968637249
0.280819420	-0.972967527
0.280823755	-0.977297805
0.280828090	-0.981628083
0.280832425	-0.985958361
0.280836760	-0.990288639
0.280841096	-0.994618917
0.280845431	-0.998949195
0.280849766	-1.003279473
0.280854101	-1.007609751
0.280858436	-1.011940030
0.280862771	-1.016270308
0.280867106	-1.020600586
0.280871441	-1.024930864
0.280875776	-1.029261142
0.280880111	-1.033591420
0.280884446	-1.037921698
0.280888782	-1.042251976
0.280893117	-1.046582254
0.280897452	-1.050912532
0.280901787	-1.055242810
0.280906122	-1.059573089
0.280910457	-1.063903367
0.280914792	-1.068233645
0.280919127	-1.072563923
0.280923462	-1.076894201
0.280927797	-1.081224479
0.280932133	-1.085554757
0.280936468	-1.089885035
0.280940803	-1.094215313
0.280945138	-1.098545591
0.280949473	-1.102875870
0.280953808	-1.107206148
0.280958143	-1.111536426
0.280962478	-1.115866704
0.280966813	-1.120196982
0.280971148	-1.124527260
0.280975483	-1.128857538
0.280979819	-1.133187816
0.280984154	-1.137518094
0.280988489	-1.141848372
0.280992824	-1.146178650
0.280997159	-1.150508929
0.281001494	-1.154839207
0.281005829	-1.159169485
0.281010164	-1.163499763
0.281014499	-1.167830041
0.281018834	-1.172160319
0.281023170	-1.176490597
0.281027505	-1.180820875
0.281031840	-1.185151153
0.281036175	-1.189481431
0.281040510	-1.193811710
0.281044845	-1.198141988
0.281049180	-1.202472266
0.281053515	-1.206802544
0.281057850	-1.211132822
0.281062185	-1.215463100
0.281066520	-1.219793378
0.281070856	-1.224123656
0.281075191	-1.228453934
0.281079526	-1.232784212
0.281789036	-0.652522131
0.281797706	-0.661182687
0.281802042	-0.665512965
0.281806377	-0.669843243
0.281810712	-0.674173521
0.281815047	-0.678503799
0.281819382	-0.682834077
0.281823717	-0.687164356
0.281828052	-0.691494634
0.281832387	-0.695824912
0.281836722	-0.700155190
0.281841057	-0.704485468
0.281845393	-0.708815746
0.281849728	-0.713146024
0.281854063	-0.717476302
0.281858398	-0.721806580
0.281862733	-0.726136858
0.281867068	-0.730467137
0.281871403	-0.734797415
0.281875738	-0.739127693
0.281880073	-0.743457971
